Vehicle_ID,Fuel_Remaining_L,Ethanol_Blend,Speed_kmph,RPM,Temperature_C,AC,Traffic_Level,Vehicle_Load_kg,Acceleration,Driving_Time_hr,Distance_Travelled_km,Fuel_Consumed_L,Road_City,Road_Highway,Road_Rural,Fuel_Efficiency_kmpl,Consumption_Rate_Lpkm,Fuel_Per_Hour_L,Traffic_Score,Driving_Intensity,AC_Load_Indicator,Remaining_Range_km,Remaining_Time_hr
CAR150,38.94,10,41.3,3114.0,32.7,1,0,254.3,0.69,2.36,83.5,11.168,1,0,0,7.4767191977077365,0.13374850299401198,4.7322033898305085,0.3,0.48032275132275126,0.68125,291.14344555873924,7.049478100695866
CAR028,31.25,20,74.6,1955.0,26.5,1,0,153.4,0.63,1.87,131.55,19.416,0,0,1,6.775339925834364,0.147594070695553,10.38288770053476,0.1,0.4645767195767196,0.5520833333333334,211.72937268232386,2.838195344267076
CAR027,24.6,20,30.5,2533.0,33.3,0,2,274.3,0.43,2.18,57.35,9.225,0,0,1,6.2168021680216805,0.16085440278988666,4.231651376146789,1.1,0.33635978835978836,0.0,152.93333333333334,5.0142076502732245
CAR145,14.8,20,60.1,2159.0,25.7,1,2,269.9,0.25,2.0,124.19,14.06,0,1,0,8.832859174964439,0.1132136242853692,7.03,1.0,0.3066984126984127,0.5354166666666667,130.7263157894737,2.1751466853489796
CAR145,7.53,85,57.6,1748.0,19.5,1,2,154.3,0.54,0.72,43.53,7.1535,1,0,0,6.08513315160411,0.16433494141971056,9.935416666666667,1.3,0.3899047619047619,0.40625,45.821052631578944,0.7955043859649122
CAR038,32.89,20,14.1,1450.0,16.0,0,1,419.3,0.1,1.93,23.96,3.245,0,0,1,7.3836671802773495,0.13543405676126877,1.6813471502590676,0.6,0.1321957671957672,0.0,242.84881355932202,17.223320110590215
CAR186,19.54,20,38.5,1803.0,19.8,0,2,418.7,0.72,3.28,127.19,18.563,1,0,0,6.851801971664063,0.14594700841261105,5.659451219512195,1.3,0.4238201058201058,0.0,133.8842105263158,3.477511961722488
CAR055,17.32,85,45.9,2968.0,27.85,0,0,267.1,0.46,3.77,158.4,16.454,1,0,0,9.626838458733438,0.10387626262626262,4.364456233421751,0.3,0.3967037037037037,0.0,166.73684210526315,3.632610939112487
CAR131,14.54,10,42.0,2020.0,26.1,1,2,392.2,0.81,0.83,34.28,5.764,1,0,0,5.947258848022207,0.16814469078179697,6.944578313253013,1.3,0.473968253968254,0.5437500000000001,86.47314365024289,2.0588843726248305
CAR196,26.49,20,48.1,937.0,27.5,0,0,317.8,0.41,2.48,103.62,14.841,1,0,0,6.982009298564788,0.14322524609148812,5.984274193548387,0.3,0.28554497354497355,0.0,184.9534263189812,3.8451855783571975
CAR024,42.22,10,19.0,2222.0,22.6,0,1,179.8,0.83,1.81,31.76,3.434,0,1,0,9.248689574839837,0.10812342569269522,1.8972375690607735,0.5,0.44840211640211636,0.0,390.4796738497379,20.55156178156515
CAR126,31.38,0,73.0,2273.0,17.6,0,1,308.9,0.06,1.48,101.7,8.844,1,0,0,11.499321573948441,0.08696165191740413,5.975675675675675,0.8,0.26564550264550263,0.0,360.84871099050207,4.943133027267152
CAR109,37.81,20,29.7,2530.0,26.6,1,0,415.1,0.24,3.86,113.15,18.212,1,0,0,6.21293652536789,0.16095448519664163,4.718134715025907,0.3,0.26436507936507936,0.5541666666666667,234.91113002415992,7.909465657379122
CAR038,16.76,20,96.9,1722.0,30.2,0,2,334.6,0.19,0.26,21.65,3.575,1,0,0,6.055944055944055,0.16512702078521943,13.75,1.3,0.33181481481481484,0.0,101.49762237762236,1.047447083360396
CAR035,17.97,10,12.5,3177.0,31.6,1,2,114.6,0.75,3.64,40.72,6.634,1,0,0,6.13807657521857,0.16291748526522595,1.8225274725274725,1.3,0.4522116402116401,0.6583333333333333,110.30123605667771,8.824098884534216
CAR055,38.33,20,19.3,2851.0,28.1,1,1,332.5,0.72,2.68,50.74,9.332,1,0,0,5.437205315045007,0.1839180134016555,3.482089552238806,0.8,0.43816931216931215,0.5854166666666667,208.4080797256751,10.79834609977591
CAR007,18.09,10,106.6,2239.0,20.8,0,1,440.4,0.08,1.5,155.19,17.185499999999998,1,0,0,9.03028716068779,0.11073844964237385,11.456999999999999,0.8,0.3336560846560846,0.0,163.35789473684213,1.532438036930977
CAR187,21.28,10,40.9,989.0,12.4,0,0,326.0,0.64,3.33,122.13,14.218,1,0,0,8.589815726543817,0.11641693277654959,4.269669669669669,0.3,0.3598730158730159,0.0,182.79127866085244,4.469224417135757
CAR073,33.34,20,94.2,2250.0,22.6,0,0,75.6,0.89,0.48,41.88,6.484,1,0,0,6.458975940777298,0.1548233046800382,13.508333333333335,0.3,0.6112169312169312,0.0,215.34225786551517,2.286011229994853
CAR002,42.65,0,34.3,2208.0,21.6,1,2,381.9,0.55,2.69,93.34,11.188,1,0,0,8.342867357883446,0.11986286693807585,4.15910780669145,1.3,0.3723650793650794,0.45,355.8232928137289,10.373856933344868
CAR149,37.55,10,98.5,2644.0,29.2,1,0,99.1,0.67,0.35,29.81,3.728,1,0,0,7.996244635193133,0.1250587051325059,10.651428571428573,0.3,0.5564603174603174,0.6083333333333333,300.2589860515021,3.0483145792030673
CAR127,9.29,20,52.4,1781.0,25.8,1,0,313.1,0.54,1.26,60.12,8.825499999999998,0,0,1,6.812078635771345,0.14679807052561542,7.004365079365078,0.1,0.3818465608465608,0.5375,63.284210526315796,1.2077139413419045
CAR076,36.16,20,64.7,2876.0,27.85,1,0,417.0,0.49,0.3,20.01,3.365,1,0,0,5.946508172362556,0.16816591704147926,11.216666666666669,0.3,0.4382486772486773,0.5802083333333333,215.02573551263,3.3234271331163834
CAR098,28.74,10,51.4,1753.0,32.1,0,1,259.3,0.59,2.81,150.59,16.953,0,1,0,8.882793605851472,0.11257719636098014,6.033096085409253,0.5,0.39717989417989424,0.0,255.29148823217128,4.966760471443021
CAR036,14.88,20,49.4,1522.0,23.9,1,1,328.2,0.55,4.16,212.89,14.136,0,1,0,15.060130164119977,0.06640048851519564,3.398076923076923,0.5,0.36766137566137563,0.4979166666666666,224.09473684210528,4.536330705305775
CAR070,16.46,10,90.1,2134.0,25.5,0,1,259.3,0.88,1.65,141.98,15.637,1,0,0,9.079746754492549,0.11013523031412877,9.476969696969698,0.8,0.5943968253968254,0.0,149.45263157894735,1.658741748933933
CAR053,29.36,0,33.9,2140.0,21.2,1,2,70.6,0.89,1.25,42.91,5.37,1,0,0,7.990689013035381,0.1251456536937777,4.296,1.3,0.4943121693121693,0.44166666666666665,234.60662942271878,6.920549540493179
CAR058,26.58,20,53.4,1956.0,28.7,1,2,238.3,0.63,1.54,80.76,15.31,1,0,0,5.274983670803397,0.18957404655770183,9.941558441558442,1.3,0.42536507936507933,0.5979166666666667,140.20906596995428,2.6256379395122527
CAR171,31.19,10,60.8,2304.0,36.0,1,0,70.1,0.35,2.05,106.2,14.315,1,0,0,7.418791477471185,0.13479284369114877,6.982926829268293,0.3,0.35193650793650794,0.75,231.39210618232627,3.8057912201040507
CAR083,5.5,20,5.0,3313.0,21.9,1,0,193.0,0.84,2.13,10.62,1.608,0,0,1,6.604477611940298,0.15141242937853108,0.7549295774647888,0.1,0.47813227513227513,0.45625,36.32462686567164,7.264925373134328
CAR039,21.55,20,68.1,2279.0,23.9,1,0,446.3,0.31,3.38,222.64,20.4725,1,0,0,10.875076321895225,0.09195337765001797,6.056952662721894,0.3,0.34944973544973545,0.4979166666666666,234.3578947368421,3.4413787773398257
CAR057,39.66,0,52.8,3168.0,13.8,1,1,437.1,0.46,1.43,74.65,7.047,0,1,0,10.593160210018448,0.09440053583389148,4.927972027972028,0.5,0.419005291005291,0.28750000000000003,420.1247339293316,7.956907839570675
CAR093,6.03,10,46.7,2789.0,29.2,1,0,206.8,0.53,1.45,70.48,5.7285,0,0,1,12.30339530418085,0.08127837684449489,3.950689655172414,0.1,0.41558730158730156,0.6083333333333333,74.18947368421053,1.5886396934520455
CAR016,31.17,10,24.8,1129.0,18.8,1,0,130.2,0.65,3.04,66.05,7.545,1,0,0,8.754141815772034,0.1142316426949281,2.481907894736842,0.3,0.34042857142857147,0.39166666666666666,272.8666003976143,11.002685499903803
CAR044,41.22,0,72.6,2114.0,19.3,1,2,82.2,0.36,0.82,57.29,6.832,1,0,0,8.385538641686182,0.11925292372141735,8.331707317073171,1.3,0.3684444444444444,0.40208333333333335,345.6519028103044,4.7610454932548825
CAR126,18.36,10,59.8,2042.0,24.4,0,1,377.2,0.58,1.84,108.67,11.638,0,1,0,9.337515036947929,0.10709487439035612,6.324999999999999,0.5,0.4227936507936508,0.0,171.43677607836398,2.8668357203739796
CAR058,38.59,20,66.0,2366.0,13.7,1,2,87.2,0.9,3.9,265.45,35.01175,1,0,0,7.58174041571758,0.1318958372574873,8.977371794871795,1.3,0.5682222222222223,0.28541666666666665,292.57936264254147,4.433020646099113
CAR181,9.5,20,26.7,1101.0,25.4,0,1,350.4,0.18,2.09,51.66,7.686,1,0,0,6.721311475409836,0.14878048780487807,3.6775119617224883,0.8,0.16853968253968252,0.0,63.85245901639344,2.3914778657825257
CAR077,30.97,10,61.4,1644.0,14.0,0,0,72.3,0.84,0.32,17.7,2.291,1,0,0,7.72588389349629,0.12943502824858757,7.159375,0.3,0.503100529100529,0.0,239.2706241815801,3.8969157032830637
CAR007,30.61,10,86.0,2208.0,28.4,0,1,130.5,0.85,2.63,227.37,29.0795,1,0,0,7.81891022885538,0.12789506091392883,11.05684410646388,0.8,0.5792169312169312,0.0,239.33684210526317,2.7829865361077113
CAR010,31.07,10,59.2,1375.0,24.1,0,1,447.0,0.87,0.72,37.17,5.336,1,0,0,6.965892053973014,0.1435566316922249,7.411111111111111,0.8,0.49732804232804234,0.0,216.43026611694154,3.655916657380769
CAR043,6.59,10,70.0,2011.0,36.4,1,1,380.5,0.86,0.51,36.0,4.76,0,1,0,7.563025210084034,0.1322222222222222,9.333333333333332,0.5,0.5439100529100529,0.7583333333333333,49.840336134453786,0.7120048019207683
CAR196,34.2,10,40.0,2653.0,28.2,1,0,338.7,0.2,1.11,42.67,4.415,0,1,0,9.664779161947905,0.10346847902507617,3.977477477477477,0.0,0.2744814814814815,0.5875,330.5354473386184,8.26338618346546
CAR028,22.47,20,30.0,2208.0,27.8,0,0,131.7,0.6,3.85,118.95,14.651,0,1,0,8.118899733806566,0.12316939890710382,3.805454545454545,0.0,0.3829206349206349,0.0,182.43167701863354,6.081055900621118
CAR107,37.44,20,62.1,2402.0,32.6,0,0,295.7,0.09,0.76,42.2,4.786,0,1,0,8.817384036773925,0.1134123222748815,6.297368421052631,0.0,0.26271428571428573,0.0,330.12285833681574,5.315988056953555
CAR153,42.1,0,61.8,2115.0,34.4,1,0,245.6,0.14,3.91,223.47,14.254,0,1,0,15.677704503998878,0.0637848480780418,3.6455242966751915,0.0,0.267010582010582,0.7166666666666667,660.0313596183528,10.680119087675612
CAR130,16.49,10,22.3,3685.0,31.0,1,1,261.0,0.31,3.79,88.2,11.083,0,1,0,7.958134079220428,0.1256575963718821,2.924274406332454,0.5,0.3315873015873016,0.6458333333333334,131.22963096634484,5.884736814634298
CAR126,34.77,20,41.2,2540.0,27.4,1,2,106.6,0.52,1.86,70.57,12.96,1,0,0,5.445216049382715,0.18364744225591614,6.967741935483871,1.3,0.3898412698412699,0.5708333333333333,189.330162037037,4.595392282452354
CAR142,44.7,10,82.7,2792.0,15.7,1,2,106.0,0.49,1.76,130.55,18.049,0,0,1,7.233087705690067,0.13825354270394483,10.255113636363635,1.1,0.46758201058201054,0.32708333333333334,323.319020444346,3.909540755070689
CAR082,10.51,20,68.1,1573.0,34.0,0,2,382.7,0.15,3.78,222.58,9.9845,0,0,1,22.292553457859682,0.044858028573995866,2.6414021164021166,1.1,0.25657142857142856,0.0,234.29473684210527,3.440451348635907
CAR116,35.58,20,71.6,3195.0,31.9,1,1,195.1,0.83,0.89,63.76,10.445,0,1,0,6.104356151268549,0.16381744040150564,11.735955056179776,0.5,0.5921428571428571,0.6645833333333333,217.19299186213496,3.0334216740521645
CAR109,33.55,20,59.2,2060.0,33.6,0,1,217.4,0.05,0.76,38.57,5.772,1,0,0,6.682259182259182,0.1496499870365569,7.594736842105263,0.8,0.22624338624338625,0.0,224.18979556479553,3.78698978994587
CAR133,34.28,20,54.4,2866.0,24.7,0,2,411.2,0.14,2.05,103.77,16.67,1,0,0,6.224955008998199,0.16064373132890047,8.131707317073172,1.3,0.2890687830687831,0.0,213.39145770845826,3.922637090229012
CAR163,21.27,20,39.8,2145.0,27.85,0,2,334.8,0.87,3.24,128.87,20.2065,1,0,0,6.37765075594487,0.156797547916505,6.236574074074073,1.3,0.4980687830687831,0.0,135.6526315789474,3.4083575773604875
CAR066,26.49,0,62.9,1783.0,20.7,0,0,96.2,0.1,3.01,176.36,11.818,1,0,0,14.922998815366391,0.06701066001360852,3.9262458471760797,0.3,0.23842328042328043,0.0,395.31023861905567,6.284741472481012
CAR016,11.67,0,91.1,2118.0,24.1,1,2,112.0,0.15,0.92,80.68,6.319,0,1,0,12.767843013134991,0.07832176499752107,6.868478260869565,1.0,0.3251164021164021,0.5020833333333333,149.00072796328536,1.6355733036584563
CAR099,6.8,10,57.2,1958.0,35.0,0,0,386.1,0.19,3.14,174.82,6.46,0,0,1,27.061919504643964,0.03695229378789612,2.057324840764331,0.1,0.2695343915343915,0.0,184.02105263157895,3.217151269782849
CAR085,5.12,10,54.1,2208.0,26.6,1,1,325.9,0.76,3.27,168.11,4.864,0,1,0,34.56208881578948,0.028933436440425907,1.4874617737003057,0.5,0.4868095238095238,0.5541666666666667,176.95789473684215,3.270940752991537
CAR014,35.42,10,53.0,1433.0,24.9,0,0,290.2,0.36,4.15,201.74,19.989,0,0,1,10.092550902996647,0.09908297809061167,4.816626506024096,0.1,0.2997195767195767,0.0,357.4781529841413,6.744870811021533
CAR117,42.83,10,39.7,3217.0,48.0,1,1,102.4,0.69,2.07,77.97,11.812,0,1,0,6.600914324415848,0.15149416442221367,5.706280193236715,0.5,0.48226455026455023,1.0,282.7171605147308,7.121339055786669
CAR077,7.68,0,47.0,3360.0,25.3,0,1,210.0,0.31,3.59,155.22,7.295999999999999,1,0,0,21.274671052631582,0.047004252029377656,2.032311977715877,0.8,0.36185185185185187,0.0,163.38947368421054,3.4763717805151177
CAR126,43.73,10,180.0,2553.0,26.3,1,0,414.6,0.7,2.41,83.63,9.738,0,1,0,8.588005750667488,0.11644146837259357,4.040663900414938,0.0,0.7141640211640211,0.5479166666666667,375.5534914766892,2.086408285981607
CAR091,37.48,0,49.2,2047.0,37.5,1,0,425.4,0.47,2.04,93.82,8.183,0,1,0,11.465232799706708,0.08722020891068002,4.011274509803921,0.0,0.3626613756613757,0.78125,429.7169253330074,8.734083848231856
CAR070,3.92,10,63.6,1902.0,20.2,0,0,285.2,0.54,2.83,174.34,3.724,1,0,0,40.0,0.021360559825628084,1.3159010600706713,0.3,0.4083492063492064,0.0,156.8,2.465408805031447
CAR158,6.87,10,34.9,1535.0,18.3,0,1,107.3,0.27,0.55,17.57,1.574,1,0,0,11.16264294790343,0.08958451906659078,2.861818181818182,0.8,0.2377248677248677,0.0,76.68735705209657,2.197345474272108
CAR050,38.52,20,39.9,2257.0,15.6,1,1,270.4,0.47,1.27,48.71,8.27,1,0,0,5.8899637243047165,0.16978033258057892,6.511811023622047,0.8,0.35543915343915344,0.325,226.8814026602177,5.686250693238539
CAR175,24.17,20,34.6,2079.0,18.7,1,2,320.1,0.34,1.24,43.99,6.453,0,1,0,6.816984348365102,0.1466924300977495,5.204032258064516,1.0,0.289,0.38958333333333334,164.76651169998453,4.762037910404177
CAR145,38.55,10,42.9,2848.0,33.0,1,2,426.4,0.45,2.64,112.48,18.758,1,0,0,5.996374880051179,0.1667674253200569,7.10530303030303,1.3,0.3817301587301587,0.6875,231.16025162597293,5.388350853752283
CAR199,15.65,10,42.6,1727.0,19.7,0,1,320.5,0.38,3.84,163.09,14.8675,0,1,0,10.969564486295612,0.0911613219694647,3.8717447916666665,0.5,0.30186772486772484,0.0,171.67368421052632,4.029898690387942
CAR116,39.23,20,41.1,2208.0,19.3,1,2,132.4,0.37,0.52,19.73,3.329,1,0,0,5.9267047161309705,0.16872782564622402,6.401923076923077,1.3,0.3182910052910053,0.40208333333333335,232.50462601381795,5.6570468616500715
CAR029,4.19,10,41.2,3097.0,33.8,0,1,407.0,0.57,0.52,21.07,2.959,1,0,0,7.120648867860764,0.14043663977218795,5.690384615384615,0.8,0.43488359788359787,0.0,29.835518756336604,0.7241630766101117
CAR023,8.79,20,67.6,2207.0,22.1,1,1,272.5,0.87,3.39,226.68,8.350499999999998,0,0,1,27.145679899407227,0.03683827421916357,2.4632743362831855,0.6,0.5525026455026455,0.4604166666666667,238.6105263157895,3.5297415135471826
CAR184,18.94,0,29.8,3250.0,38.8,0,1,124.0,0.08,3.15,95.48,9.33,1,0,0,10.233654876741694,0.09771679932970255,2.961904761904762,0.8,0.23957671957671958,0.0,193.8254233654877,6.504208837768044
CAR065,44.76,20,62.0,705.0,10.8,1,1,144.7,0.37,0.59,31.31,4.844,1,0,0,6.463666391412056,0.1547109549664644,8.210169491525425,0.8,0.2854232804232804,0.225,289.31370767960357,4.666350123864573
CAR061,9.92,0,17.9,2652.0,38.2,1,1,352.3,0.8,4.04,72.25,8.842,1,0,0,8.171228228907486,0.12238062283737025,2.1886138613861386,0.8,0.45573015873015876,0.7958333333333334,81.05858403076226,4.5284125156850425
CAR045,17.23,20,59.4,1778.0,35.1,1,2,150.1,0.53,1.9,104.18,16.3685,0,1,0,6.364663836026514,0.15711748896141295,8.615,1.0,0.39096296296296296,0.7312500000000001,109.66315789473684,1.8461811093390041
CAR049,12.62,0,64.4,1933.0,22.0,0,2,433.0,0.15,0.32,20.18,1.994,1,0,0,10.12036108324975,0.09881070366699703,6.23125,1.3,0.26686243386243386,0.0,127.71895687061183,1.9832136160032892
CAR148,10.8,0,19.4,1681.0,34.1,0,1,295.9,0.4,2.99,59.1,4.476,0,0,1,13.203753351206435,0.07573604060913705,1.4969899665551838,0.6,0.26412169312169315,0.0,142.6005361930295,7.35054310273348
CAR148,22.25,20,50.1,3326.0,20.0,0,1,247.7,0.06,2.5,121.35,16.791,0,0,1,7.227085938895836,0.13836835599505565,6.7164,0.6,0.27338095238095234,0.0,160.80266214043235,3.209633974858929
CAR174,27.02,0,36.7,2581.0,33.2,1,0,434.1,0.22,4.47,154.06,12.011,0,0,1,12.826575638997587,0.07796313124756588,2.6870246085011185,0.1,0.27234920634920634,0.6916666666666668,346.5740737657148,9.443435252471792
CAR016,41.85,20,76.2,3465.0,40.3,0,1,267.5,0.41,3.32,232.55,35.01175,0,1,0,6.64205588123987,0.15055579445280584,10.545707831325302,0.5,0.4579629629629629,0.0,277.97003862988856,3.6479007694211094
CAR038,5.47,10,36.3,2579.0,24.0,1,1,289.8,0.11,0.5,17.34,2.21,1,0,0,7.846153846153846,0.12745098039215685,4.42,0.8,0.23077248677248677,0.5,42.918461538461536,1.182326764144946
CAR130,30.07,10,76.4,1374.0,15.2,1,1,307.8,0.79,1.35,107.02,13.913,1,0,0,7.69208653777043,0.1300037376191366,10.305925925925925,0.8,0.4995026455026455,0.31666666666666665,231.30104219075682,3.0275005522350367
CAR108,32.69,10,74.1,1894.0,35.7,0,1,292.8,0.76,1.59,119.98,16.425,1,0,0,7.304718417047184,0.13689781630271713,10.330188679245284,0.8,0.5088941798941798,0.0,238.7912450532724,3.2225539143491555
CAR173,30.37,20,68.6,1689.0,22.1,0,1,123.9,0.06,0.92,61.94,8.028,1,0,0,7.715495764823118,0.12960929932192444,8.726086956521739,0.8,0.2296878306878307,0.0,234.3196063776781,3.415737702298515
CAR102,42.06,85,11.8,2403.0,17.6,1,1,405.9,0.27,1.29,13.64,4.535,1,0,0,3.007717750826902,0.3324780058651026,3.5155038759689923,0.8,0.23628042328042329,0.3666666666666667,126.5046085997795,10.720729542354194
CAR141,8.24,20,55.8,1821.0,22.5,1,1,200.6,0.51,2.87,148.03,7.827999999999999,1,0,0,18.910321921308125,0.05288117273525636,2.727526132404181,0.8,0.3789365079365079,0.46875,155.82105263157897,2.7924919826447843
CAR057,19.1,20,62.8,2409.0,36.6,1,2,276.6,0.63,4.42,253.68,18.145,0,1,0,13.980710939652798,0.07152712078208767,4.105203619909502,1.0,0.4643439153439153,0.7625000000000001,267.0315789473685,4.252095206168288
CAR029,26.16,0,58.8,1192.0,25.3,1,1,130.0,0.1,1.05,56.01,4.746,1,0,0,11.801517067003791,0.08473486877343332,4.5200000000000005,0.8,0.2026878306878307,0.5270833333333333,308.7276864728192,5.250470858381279
CAR040,35.31,20,83.7,2069.0,28.0,1,1,434.9,0.34,0.74,57.67,8.588,0,1,0,6.715183977643224,0.14891624761574473,11.605405405405405,0.5,0.3794497354497355,0.5833333333333334,237.11314625058225,2.8328930256939335
CAR156,34.32,10,50.0,2217.0,33.3,1,0,257.2,0.65,2.35,114.04,12.311,0,1,0,9.263260498740964,0.10795334970185899,5.238723404255319,0.0,0.4389047619047619,0.69375,317.9151003167899,6.358302006335798
CAR057,12.35,85,49.9,1810.0,29.7,0,0,73.8,0.35,3.07,134.25,11.7325,1,0,0,11.442574046452163,0.08739292364990689,3.8216612377850163,0.3,0.30822751322751324,0.0,141.31578947368422,2.831979748971628
CAR029,5.32,20,64.3,1710.0,29.3,1,0,74.2,0.12,0.88,55.05,5.054,0,1,0,10.892362485160268,0.09180744777475024,5.743181818181818,0.0,0.24494708994708994,0.6104166666666667,57.94736842105263,0.9012032413849554
CAR084,3.75,0,51.6,2273.0,25.0,1,2,155.0,0.66,4.22,201.21,3.5625,1,0,0,40.0,0.017705382436260624,0.8441943127962086,1.3,0.44823809523809527,0.5208333333333334,150.0,2.9069767441860463
CAR039,33.45,10,42.2,2057.0,30.8,1,1,378.7,0.64,1.55,60.07,8.597,1,0,0,6.987321158543678,0.14311636424171797,5.546451612903225,0.8,0.4131375661375662,0.6416666666666667,233.72589275328605,5.538528264295877
CAR179,18.38,10,85.2,3012.0,27.1,1,0,84.4,0.83,3.57,315.93,17.461,1,0,0,18.093465437260182,0.05526857215205899,4.891036414565826,0.3,0.6086137566137566,0.5645833333333333,332.5578947368421,3.903261675315048
CAR198,27.31,10,33.2,1822.0,33.3,0,2,280.6,0.19,0.93,31.99,4.279,1,0,0,7.476045805094648,0.13376055017192873,4.601075268817204,1.3,0.21861375661375662,0.0,204.17081093713483,6.149723220998037
CAR180,17.19,20,19.8,2208.0,17.3,1,1,259.3,0.81,4.11,76.45,11.885,0,1,0,6.432477913336139,0.155461085676913,2.8917274939172746,0.5,0.4418095238095238,0.36041666666666666,110.57429533024823,5.584560370214557
CAR082,19.48,20,37.5,3075.0,23.1,1,2,96.9,0.37,1.26,48.48,8.504,1,0,0,5.700846660395108,0.17541254125412542,6.749206349206349,1.3,0.3529100529100529,0.48125,111.0524929444967,2.9613998118532456
CAR070,33.97,20,19.8,1756.0,22.2,1,1,93.4,0.14,2.4,41.77,6.486,1,0,0,6.4400246685168065,0.15527890830739763,2.7025,0.8,0.17213756613756614,0.46249999999999997,218.76763798951592,11.048870605531107
CAR155,17.58,0,26.4,2678.0,20.3,0,1,354.3,0.16,3.03,75.44,6.596,0,1,0,11.437234687689509,0.0874337221633086,2.176897689768977,0.5,0.23567195767195767,0.0,201.06658580958154,7.61615855339324
CAR124,17.34,0,78.3,2896.0,28.1,0,0,176.8,0.35,2.74,222.92,16.473,0,0,1,13.53244703454137,0.07389646509958729,6.012043795620437,0.1,0.41253439153439153,0.0,234.65263157894736,2.9968407609060965
CAR137,25.19,10,52.0,2715.0,18.2,1,1,319.2,0.86,0.93,48.74,6.456,0,1,0,7.549566294919455,0.13245794009027492,6.941935483870968,0.5,0.5441005291005291,0.37916666666666665,190.17357496902108,3.6571841340196363
CAR003,11.2,10,52.5,1873.0,31.8,1,1,390.0,0.83,2.43,128.05,10.64,0,0,1,12.034774436090226,0.0830925419757907,4.378600823045267,0.6,0.49382010582010577,0.6625,134.78947368421052,2.5674185463659147
CAR041,36.34,0,63.8,1459.0,29.1,1,0,284.8,0.65,0.6,38.3,2.823,0,1,0,13.567127169677647,0.07370757180156659,4.705,0.0,0.42836507936507934,0.6062500000000001,493.02940134608576,7.727733563418273
CAR189,43.71,10,42.1,2713.0,31.1,0,0,424.1,0.4,2.56,112.63,11.142,0,1,0,10.108598097289535,0.09892568587410104,4.352343749999999,0.0,0.3553015873015873,0.0,441.8468228325256,10.49517393901486
CAR095,7.43,85,43.5,1845.0,23.9,1,0,190.0,0.33,1.84,69.98,7.0585,1,0,0,9.914287738188,0.10086453272363533,3.836141304347826,0.3,0.29063492063492063,0.4979166666666666,73.66315789473683,1.6934059286146397
CAR149,8.44,0,66.7,3053.0,37.0,0,1,312.7,0.78,2.62,164.95,8.017999999999999,0,1,0,20.572461960588676,0.04860866929372537,3.06030534351145,0.5,0.5577883597883598,0.0,173.6315789473684,2.6031720981614455
CAR022,44.47,10,41.3,2374.0,34.0,0,1,126.9,0.85,3.81,146.53,20.356,1,0,0,7.198369031243859,0.138920357605951,5.3427821522309715,0.8,0.5043439153439153,0.0,320.11147081941436,7.750883070687999
