Vehicle_ID,Fuel_Remaining_L,Ethanol_Blend,Speed_kmph,RPM,Temperature_C,AC,Traffic_Level,Road_Type,Vehicle_Load_kg,Acceleration,Driving_Time_hr,Distance_Travelled_km,Fuel_Consumed_L
CAR021,31.05,0,30.4,1690.0,42.6,1,1,City,226.5,0.71,0.89,24.29,3.059
CAR059,30.8,10,36.6,2440.0,23.0,1,1,Highway,130.6,0.86,0.52,18.06,2.277
CAR131,3.26,20,30.8,1698.0,32.9,0,1,City,177.4,0.53,1.82,50.95,3.0969999999999995
CAR097,15.13,20,11.5,1617.0,32.9,0,2,City,146.8,0.31,2.37,26.9,4.348
CAR110,29.03,0,65.8,1958.0,27.3,0,0,City,231.7,0.71,2.74,159.45,13.659
CAR035,16.99,10,37.4,,21.6,1,0,City,146.8,0.52,4.22,157.01,16.1405
CAR188,23.16,20,67.3,1701.0,37.0,0,0,City,102.3,0.78,1.08,62.01,9.558
CAR163,21.29,20,50.8,2766.0,36.3,1,2,City,89.3,0.11,2.7,116.98,20.225499999999997
CAR188,28.9,10,70.9,2773.0,21.3,1,2,City,217.1,0.13,4.34,262.88,27.455
CAR128,41.82,10,42.5,2552.0,27.3,0,0,Rural,91.4,0.2,4.43,194.98,19.383
CAR012,8.48,20,11.4,2033.0,26.0,1,2,Highway,364.5,0.64,1.04,11.51,1.892
CAR075,35.89,85,53.8,1537.0,27.9,1,0,City,422.4,0.51,1.48,83.03,28.223
CAR063,20.78,10,34.9,2401.0,10.8,1,1,City,356.9,0.88,1.2,38.85,6.577
CAR125,18.2,20,89.7,2073.0,32.9,1,1,City,394.9,0.42,1.9,175.37,17.29
CAR006,39.51,20,65.7,,29.8,1,1,City,,0.57,3.54,242.25,37.534499999999994
CAR057,13.43,20,24.9,865.0,24.5,0,0,Highway,419.5,0.54,2.39,52.35,7.496
CAR153,27.79,10,37.2,,29.7,1,2,Rural,291.9,0.41,0.75,24.43,3.51
CAR169,8.09,10,76.5,2798.0,19.2,1,2,Rural,270.4,0.18,2.58,204.36,7.685499999999999
CAR103,26.27,85,89.3,2463.0,43.0,0,0,Highway,,0.63,2.03,182.14,24.9565
CAR095,40.65,0,56.3,2648.0,17.1,0,2,Highway,305.0,0.29,0.85,41.58,3.567
CAR163,44.38,20,65.1,2356.0,25.1,1,2,Highway,,0.87,0.4,23.61,3.868
CAR186,18.98,85,52.9,2290.0,32.2,0,1,Highway,141.4,0.38,2.58,122.16,18.031
CAR149,15.41,20,24.2,2805.0,30.3,0,0,City,362.8,0.51,1.91,40.74,6.497
CAR025,21.39,20,49.6,1618.0,45.9,1,1,City,329.3,0.48,1.92,81.13,15.367
CAR069,34.21,20,40.1,2662.0,33.1,1,0,Rural,336.3,0.42,3.92,135.38,20.036
CAR016,32.91,0,64.5,1300.0,35.3,1,1,City,187.0,0.88,0.39,22.31,2.57
CAR034,12.94,20,80.5,2029.0,22.2,0,1,City,300.2,0.39,0.32,25.36,4.191
CAR141,33.84,20,57.6,2117.0,27.8,0,0,City,,0.57,3.98,236.98,32.148
CAR151,37.33,10,27.0,1839.0,24.5,1,2,City,172.9,0.75,2.37,58.21,9.052
CAR003,10.1,20,6.6,2667.0,35.2,1,2,City,184.5,0.78,3.43,22.47,4.241
CAR176,23.88,20,27.9,2929.0,32.1,0,0,Highway,93.8,0.22,4.28,105.63,12.896
CAR160,14.49,20,61.5,1757.0,37.7,1,0,Rural,400.7,0.31,1.14,68.59,10.423
CAR181,15.39,10,53.3,2081.0,19.1,1,1,City,421.7,0.11,0.68,32.05,3.841
CAR180,24.27,20,40.0,1986.0,37.6,1,1,Highway,448.9,0.51,4.27,167.03,23.0565
CAR076,40.57,20,49.9,2468.0,37.1,0,2,Highway,361.6,0.2,4.04,197.54,27.655
CAR143,41.82,10,40.9,2785.0,25.7,1,1,,288.8,0.71,0.9,33.63,5.349
CAR131,9.38,20,22.7,1106.0,30.9,0,2,City,272.7,0.82,4.15,80.41,8.911
CAR182,24.58,20,72.8,1604.0,32.5,1,0,City,267.8,0.07,1.84,131.52,18.171
CAR113,6.38,20,64.8,2171.0,41.6,1,0,City,420.0,0.72,1.06,70.43,6.061
CAR134,14.71,20,55.4,1843.0,26.1,1,1,Highway,193.6,0.33,3.08,150.08,13.9745
CAR011,11.38,20,32.6,1396.0,31.1,1,2,City,74.2,0.68,2.23,62.92,10.811
CAR046,18.07,20,41.5,2032.0,29.9,0,1,City,78.1,0.8,2.54,90.3,14.492
CAR180,10.32,85,74.2,3170.0,39.8,1,1,City,263.5,0.69,2.41,167.56,9.804
CAR044,20.69,85,88.4,2474.0,27.5,1,1,Rural,421.2,0.59,3.99,324.38,19.6555
CAR086,39.63,10,70.5,2580.0,31.3,0,2,City,123.0,0.3,2.84,197.17,25.795
CAR058,38.58,10,52.3,2477.0,26.7,1,0,City,324.9,0.51,2.95,156.2,19.975
CAR038,23.72,20,52.7,1954.0,48.0,1,1,Highway,204.7,0.71,2.96,140.71,22.534
CAR146,29.71,20,53.9,2207.0,19.5,0,1,City,124.4,0.61,2.01,105.74,17.114
CAR134,34.44,20,55.9,1601.0,29.4,1,0,city,98.6,0.27,0.45,24.86,3.749
CAR081,36.01,20,57.6,2386.0,27.2,0,2,Rural,344.7,0.32,0.26,14.61,2.373
CAR179,43.22,20,72.9,2696.0,32.3,0,0,Highway,97.0,0.62,3.86,240.96,31.636
CAR014,22.15,0,66.8,1848.0,25.7,0,0,Highway,379.1,0.36,2.81,186.25,13.227
CAR196,20.76,20,14.9,1846.0,11.4,1,1,City,449.2,0.7,0.43,6.27,1.104
CAR166,26.51,10,37.3,1800.0,14.6,1,2,City,145.0,0.86,4.06,141.72,21.21
CAR031,15.08,10,25.3,1536.0,35.7,1,0,City,275.6,0.32,1.51,38.02,4.524
CAR139,22.05,20,53.2,1453.0,6.6,0,1,Rural,222.7,0.59,2.6,144.62,19.288
CAR065,2.85,85,20.5,2301.0,16.8,0,1,Highway,243.4,0.43,4.11,72.37,2.7075
CAR186,26.74,0,54.5,2632.0,37.5,0,0,City,269.6,0.37,4.29,204.83,20.492
CAR141,4.53,20,67.0,2194.0,14.3,0,1,Highway,408.7,0.9,3.65,218.16,4.3035
CAR125,28.22,10,87.1,2209.0,43.4,1,1,City,75.5,0.27,3.36,281.94,26.808999999999997
CAR113,16.78,20,70.1,2114.0,22.1,1,2,Highway,447.3,0.24,1.86,127.08,15.941
CAR040,26.26,10,48.5,2109.0,19.6,0,0,City,313.6,0.4,1.59,80.94,9.184
CAR051,31.74,20,36.0,2391.0,26.4,0,0,Rural,410.3,0.36,3.94,128.66,17.654
CAR017,20.61,20,43.6,1634.0,34.0,1,0,City,119.0,0.64,2.76,112.8,18.846
CAR113,28.04,20,49.5,1825.0,17.2,0,1,Highway,203.7,0.13,2.08,88.75,10.947
CAR060,37.62,0,46.2,2736.0,34.1,1,2,rural,217.2,0.53,2.92,138.42,13.968
CAR061,27.6,20,18.3,2179.0,31.2,0,2,City,229.9,0.19,1.68,27.05,4.366
CAR078,21.86,20,32.8,2412.0,23.9,1,2,Highway,193.5,0.12,0.86,24.62,3.718
CAR023,16.49,20,35.0,1741.0,35.8,1,2,City,287.4,0.89,1.89,62.42,12.312
CAR047,20.34,10,62.6,2321.0,31.1,1,0,City,375.3,0.61,1.85,111.24,13.58
CAR182,40.2,10,38.9,1923.0,40.9,1,1,City,289.9,0.57,4.34,167.4,24.099
CAR170,12.85,20,49.7,3049.0,21.1,0,0,City,328.7,0.2,2.02,101.0,12.2075
CAR078,25.69,0,33.0,2894.0,28.6,0,2,Rural,70.8,0.64,0.59,19.71,2.01
CAR136,37.24,0,58.0,1975.0,24.8,1,2,Highway,170.9,0.15,1.31,75.98,6.703
CAR015,38.73,0,63.8,2386.0,17.1,1,0,Highway,293.3,0.1,1.32,88.01,5.862
CAR046,13.08,85,58.8,2434.0,11.8,1,2,City,415.1,0.57,3.86,195.57,12.426
CAR171,13.16,10,33.6,2507.0,20.5,1,0,City,275.4,0.64,0.77,25.3,3.471
CAR102,31.83,10,66.1,2485.0,19.4,1,0,Rural,273.7,0.34,3.29,201.49,24.587
CAR058,25.17,10,25.9,2369.0,25.7,0,2,City,226.6,0.17,2.71,64.9,7.98
CAR199,39.09,20,27.4,1555.0,12.7,1,2,Highway,,0.48,1.9,50.85,7.826
CAR017,31.84,20,47.4,1994.0,20.8,0,0,City,131.5,0.58,2.76,126.76,18.925
CAR047,25.39,20,46.1,2195.0,33.9,1,1,Highway,442.1,0.06,1.41,56.21,7.448
CAR031,14.25,20,45.9,2347.0,29.3,0,2,,192.1,0.27,4.3,170.78,13.5375
CAR100,26.87,20,35.5,2673.0,14.4,0,0,Highway,301.7,0.72,2.61,90.76,12.937
CAR023,36.1,0,20.0,1705.0,24.1,1,1,Highway,83.2,0.51,2.33,45.29,3.573
CAR137,37.51,10,55.8,2135.0,38.7,0,1,City,,0.61,4.34,225.67,32.656
CAR012,31.86,85,5.0,2349.0,19.8,0,0,City,217.4,0.25,2.3,10.85,3.586
CAR115,18.51,20,38.6,3303.0,16.7,1,0,Rural,391.1,0.41,1.77,58.55,8.818
CAR045,38.91,10,82.0,1658.0,21.2,1,1,City,216.3,0.41,2.88,243.87,30.663
CAR119,24.74,20,70.5,1228.0,34.5,1,1,City,74.9,0.13,2.88,198.12,23.502999999999997
CAR094,3.91,20,43.7,3050.0,34.3,1,1,City,199.5,0.27,3.19,126.25,3.7145
CAR082,4.37,20,52.6,2853.0,29.1,1,0,,160.7,0.74,3.85,177.51,4.1514999999999995
CAR081,40.02,20,69.4,2029.0,10.2,0,2,,228.8,0.81,4.05,243.39,38.019
CAR018,39.18,10,41.4,2608.0,23.1,1,1,Highway,392.9,0.57,3.43,144.87,18.733
CAR115,17.01,85,54.0,3025.0,32.8,1,1,City,110.2,0.83,2.61,130.52,16.1595
CAR112,29.01,10,23.5,2515.0,20.6,1,2,Rural,351.4,0.07,0.53,12.34,1.624
CAR121,15.35,20,40.6,1900.0,41.5,1,0,City,433.9,0.14,3.07,119.69,14.5825
CAR117,16.23,0,37.3,2851.0,29.6,1,0,Highway,289.7,0.48,1.79,65.27,5.067
CAR150,21.37,85,11.3,2872.0,24.3,0,2,Highway,376.3,0.4,2.04,19.76,6.666
CAR109,8.55,20,48.0,2425.0,15.5,0,1,Rural,191.7,0.76,3.99,196.85,8.1225
CAR161,24.0,20,66.4,1048.0,12.0,1,1,Highway,413.7,0.78,3.95,245.27,22.799999999999997
CAR141,35.09,20,102.3,2268.0,11.0,1,1,,444.2,0.74,2.24,223.87,33.3355
CAR014,27.83,20,81.6,1854.0,29.0,1,1,Highway,321.6,0.55,1.04,85.32,12.158
CAR121,42.85,10,61.8,3245.0,21.2,1,2,City,399.6,0.78,1.88,108.88,17.896
CAR165,22.12,10,47.3,1959.0,25.9,1,0,Highway,140.3,0.31,2.14,98.73,8.924
CAR065,19.89,20,38.3,1951.0,29.2,1,0,City,274.0,0.56,1.64,65.21,11.271
CAR018,33.08,10,42.4,3267.0,35.6,1,0,City,350.6,0.34,2.43,89.65,10.766
CAR199,5.39,85,40.3,4041.0,29.0,0,2,Highway,103.3,0.56,0.91,31.34,5.1205
CAR137,35.87,20,27.1,2106.0,23.5,1,2,City,,0.68,1.8,44.02,7.884
CAR162,22.04,20,47.4,,33.1,0,0,Rural,412.0,0.79,1.67,72.16,10.252
CAR088,11.45,20,72.8,2928.0,15.4,1,0,City,397.7,0.54,0.98,68.31,10.8775
CAR146,22.08,20,51.0,2179.0,20.1,1,0,City,,0.88,0.71,37.92,6.786
CAR186,19.46,0,43.1,2019.0,28.3,0,0,City,432.3,0.08,3.09,119.45,8.088
CAR191,18.19,20,39.0,9840.358869060366,25.1,0,2,City,274.2,0.49,1.31,47.43,8.509
CAR171,16.24,10,91.5,1352.0,17.6,0,0,,100.8,0.58,3.94,357.35,15.427999999999997
CAR159,4.99,20,44.8,2200.0,25.0,1,1,City,426.8,0.39,3.44,159.62,4.7405
CAR068,32.22,20,55.8,2117.0,38.3,0,1,Highway,412.5,0.78,3.49,187.23,29.641
CAR160,39.72,0,27.0,1885.0,27.7,1,0,Rural,370.6,0.45,2.78,67.4,6.051
CAR062,38.06,10,60.2,2633.0,36.4,1,1,City,282.9,0.08,2.55,158.27,20.655
CAR101,10.79,10,44.6,1778.0,31.8,1,0,Rural,266.2,0.45,3.24,139.9,10.250499999999999
CAR179,3.0,10,47.8,1579.0,9.4,1,2,City,392.7,0.45,1.68,83.19,2.8499999999999996
CAR101,5.39,0,12.2,700.0,16.4,1,2,Rural,282.2,0.13,3.15,36.84,3.381
CAR124,23.7,20,37.1,2609.0,33.4,1,1,City,92.6,0.78,0.47,16.25,2.821
CAR048,4.35,10,38.4,3232.0,28.3,1,0,City,128.9,0.47,4.38,148.02,4.132499999999999
CAR089,4.47,0,56.1,3387.0,27.0,1,2,Rural,417.4,0.34,1.16,61.28,4.246499999999999
CAR102,9.02,20,49.6,2152.0,22.2,1,0,,370.0,0.82,1.98,89.43,8.568999999999999
CAR198,35.85,10,99.7,,30.1,1,2,City,165.3,0.19,0.64,62.39,9.184
CAR145,27.71,20,15.3,2035.0,28.2,0,1,City,351.5,0.23,3.2,51.19,7.905
CAR108,32.41,0,35.6,2979.0,26.4,1,2,Highway,423.2,0.22,1.31,42.15,4.234
CAR119,41.06,20,37.7,2399.0,33.8,0,1,City,445.2,0.7,1.78,61.35,10.993
CAR112,41.75,0,52.1,1264.0,14.4,0,2,City,262.8,0.68,3.67,176.66,20.117
CAR140,8.78,10,48.5,2054.0,31.4,1,1,Highway,225.2,0.35,1.2,57.49,6.527
CAR132,9.18,20,49.0,2886.0,29.2,1,2,City,226.7,0.7,4.48,220.58,8.721
CAR078,16.96,20,28.8,2264.0,34.3,0,0,,135.0,0.09,3.49,95.5,10.643
CAR037,17.58,10,62.3,1846.0,28.6,1,1,Rural,156.8,0.9,3.9,213.39,16.700999999999997
CAR161,44.67,10,16.3,,21.3,1,1,City,169.0,0.13,4.09,65.78,8.495
CAR187,4.2,20,73.4,,38.1,0,1,City,394.0,0.39,0.28,18.65,2.982
CAR178,13.96,10,68.2,2340.0,29.0,1,1,Highway,238.9,0.1,2.07,127.97,11.827
CAR036,5.77,0,46.6,2184.0,41.1,1,1,Highway,73.1,0.83,3.17,144.54,5.4815
CAR186,25.11,20,58.8,2287.0,27.5,0,1,Rural,97.0,0.53,4.2,252.57,23.854499999999998
CAR041,12.73,10,71.6,2742.0,30.3,1,1,City,413.3,0.65,2.52,176.34,12.0935
CAR023,26.62,10,71.6,1603.0,25.4,0,1,City,443.8,0.09,3.71,270.06,25.289
CAR008,25.33,20,37.0,2794.0,31.0,1,1,Highway,138.8,0.65,2.49,85.82,13.336
CAR189,4.75,85,88.1,1909.0,39.2,1,0,,126.9,0.9,3.26,250.43,4.5125
CAR188,39.85,10,,2712.0,22.5,1,2,Highway,338.0,0.21,3.07,202.17,28.065
CAR056,13.37,0,5.5,2668.0,33.7,1,1,City,252.7,0.31,2.87,13.83,1.454
CAR116,18.17,20,38.1,3164.0,37.9,1,0,Rural,255.0,0.38,2.85,100.56,15.885
CAR073,3.7,0,35.6,2045.0,22.9,1,1,Rural,422.0,0.79,0.77,26.23,2.885
CAR111,20.51,10,45.7,2222.0,21.1,1,1,Rural,445.4,0.54,0.45,18.01,2.389
CAR042,13.16,10,8.5,2071.0,19.3,1,2,Highway,192.4,0.65,1.52,11.89,1.567
CAR191,43.25,85,46.5,3600.0,19.2,1,2,City,109.9,0.28,0.42,18.48,6.625
CAR060,41.56,10,56.6,2128.0,27.9,0,1,Highway,347.7,0.13,2.45,119.39,12.987
CAR186,13.69,20,61.0,3239.0,9.2,0,2,City,312.0,0.29,1.53,97.19,13.0055
CAR118,8.38,10,38.4,2405.0,20.9,0,0,Rural,102.6,0.49,2.66,102.18,7.961
CAR059,29.87,10,58.1,2801.0,37.4,0,2,City,277.3,0.41,1.73,89.7,13.462
CAR051,17.11,20,48.0,2636.0,27.7,1,0,,245.5,0.16,0.3,13.74,2.049
CAR122,10.31,20,64.2,2819.0,24.7,0,0,rural,370.8,0.16,0.98,60.15,8.611
CAR195,32.6,10,68.5,2041.0,15.0,0,0,City,256.9,0.66,3.19,196.11,22.322
CAR129,29.19,10,57.6,,25.8,1,1,City,114.6,0.36,2.86,147.17,18.177
CAR183,40.24,20,70.1,2750.0,21.4,1,1,City,249.0,0.79,1.64,119.12,21.145
CAR025,34.04,20,23.0,1412.0,39.4,0,0,City,195.1,0.36,1.64,35.78,5.4
CAR166,44.69,10,83.1,3067.0,15.3,0,2,Highway,368.8,0.06,1.73,139.78,15.247
CAR118,11.27,0,93.8,,26.8,0,0,City,226.3,0.69,1.03,86.31,8.206
CAR021,11.57,20,8.7,3624.0,27.8,0,2,,335.6,0.19,0.75,5.79,0.824
CAR010,12.17,10,51.6,2485.0,17.2,1,0,City,253.5,0.29,0.77,35.4,4.412
CAR076,29.61,85,68.7,2657.0,35.3,1,2,Highway,431.2,0.76,1.56,98.2,28.129499999999997
CAR033,17.16,0,52.5,2416.0,8.3,0,0,City,246.7,0.65,4.04,193.41,16.302
CAR123,11.14,20,46.5,2343.0,33.1,1,0,City,167.3,0.22,0.47,18.77,2.8
CAR138,9.24,10,31.5,2216.0,26.2,1,0,City,303.6,0.45,3.47,97.52,8.778
CAR156,5.64,20,72.6,2639.0,25.4,0,2,Rural,298.0,0.3,4.48,337.27,5.358
CAR172,8.64,10,109.8,3166.0,34.5,1,0,City,357.1,0.09,2.27,252.89,8.208
CAR197,10.46,10,54.8,1746.0,,1,0,Highway,,0.21,0.29,14.72,1.209
CAR123,40.1,20,49.8,1995.0,24.7,1,1,City,375.4,0.65,2.23,97.61,17.627
CAR052,20.8,85,301.34469972648753,1763.0,18.3,1,1,Highway,396.0,0.76,0.86,57.79,19.288
CAR193,4.93,0,49.2,1584.0,18.7,1,1,Highway,298.5,0.26,3.38,145.46,4.6834999999999996
CAR108,8.24,10,33.0,1160.0,,1,1,,293.2,0.18,1.49,49.23,6.03
CAR059,36.74,20,66.4,2193.0,34.0,1,2,City,429.4,0.76,0.49,29.07,5.311
CAR052,9.23,85,35.9,2222.0,33.0,1,2,highway,255.6,0.81,1.78,54.75,8.7685
CAR179,8.42,20,43.5,2210.0,25.5,1,1,City,252.8,0.06,1.95,83.87,7.999
CAR099,37.54,20,12.6,1329.0,38.9,1,0,Highway,337.7,0.3,3.37,38.97,5.03
CAR003,42.2,20,48.0,1683.0,30.7,0,1,City,86.2,0.67,2.37,106.12,16.852
CAR164,39.11,10,72.2,1776.0,25.6,0,2,City,150.4,0.62,3.12,224.3,30.065
CAR082,44.97,20,55.9,2568.0,18.6,0,1,City,209.4,0.75,1.72,98.26,17.323
CAR159,7.94,20,10.8,1843.0,35.6,1,0,City,233.9,0.4,3.41,33.62,5.297
CAR194,36.09,10,42.0,3193.0,23.4,1,2,City,156.8,0.9,0.55,22.78,3.758
CAR113,3.09,0,5.0,2201.0,33.2,0,0,Highway,395.1,0.06,2.21,11.09,0.699
CAR110,8.13,0,49.6,2045.0,40.4,1,0,Highway,401.6,0.34,3.26,145.38,7.7235000000000005
CAR014,4.32,20,59.6,2817.0,19.1,0,1,Rural,209.5,0.32,4.45,274.19,4.104
CAR001,10.26,0,57.6,1556.0,39.6,1,0,City,374.6,0.64,3.4,200.19,9.747
CAR097,34.9,20,27.5,2652.0,17.4,0,2,City,252.7,0.21,2.14,56.49,8.892
CAR026,29.89,20,68.9,2400.0,10.7,1,0,Highway,,0.39,3.87,269.52,28.3955
CAR064,24.48,0,45.3,1961.0,19.9,1,0,Rural,191.2,0.8,2.45,111.62,11.213
CAR021,43.9,10,284.1382894025986,2503.0,28.9,1,1,,74.6,0.15,0.24,14.53,1.414
CAR045,11.58,20,73.1,2265.0,25.2,0,1,City,195.8,0.8,4.05,252.55,11.001
CAR011,14.35,10,59.1,1986.0,13.3,1,1,City,198.1,0.37,1.82,95.98,13.335
CAR099,2.25,10,42.4,2391.0,30.7,1,1,Highway,341.0,0.15,0.87,38.05,2.1374999999999997
CAR158,41.16,20,39.7,2723.0,21.6,1,1,Rural,128.0,0.13,3.86,154.11,22.488
CAR099,15.69,20,45.8,2359.0,5.3,1,1,City,265.4,0.39,0.78,35.92,5.488
CAR108,38.85,10,33.9,2404.0,19.5,1,1,Highway,212.8,0.52,3.05,98.76,10.9
CAR058,8.63,20,29.5,2466.0,24.2,0,2,Highway,183.9,0.88,1.08,31.48,4.916
CAR191,41.84,20,48.7,2742.0,21.0,1,1,City,124.6,0.69,3.75,176.12,30.949
CAR106,34.44,10,88.6,2287.0,29.2,1,1,Rural,341.2,0.84,1.85,170.83,25.289
CAR106,34.36,20,12.7,1784.0,9.2,0,1,Rural,343.8,0.06,4.43,50.98,7.169
CAR168,34.17,85,43.6,2015.0,27.1,0,2,City,291.2,0.32,0.43,17.99,6.236
CAR168,38.43,20,52.1,1267.0,18.5,1,0,City,442.6,0.12,3.6,188.39,27.198
CAR093,5.2,20,14.7,1145.0,22.4,0,1,Rural,73.9,0.19,1.66,21.69,2.815
CAR042,13.81,85,62.4,2186.0,,1,0,City,98.5,0.42,3.98,250.7,13.1195
CAR126,44.07,0,62.6,1233.0,31.0,0,1,City,179.1,0.74,0.86,48.4,5.097
CAR196,39.77,20,39.2,1739.0,27.4,0,2,Highway,181.0,0.18,2.08,79.61,12.088
CAR161,22.77,20,93.8,2154.0,23.3,1,1,Rural,212.2,0.83,0.84,80.42,14.216
CAR183,26.17,20,56.2,2291.0,17.8,0,1,Highway,447.7,0.46,1.28,72.08,10.667
CAR113,35.27,10,61.6,2801.0,26.7,0,1,City,,0.1,1.22,65.6,7.882
CAR118,28.88,10,65.1,2029.0,33.2,1,2,City,151.7,0.35,0.79,46.03,6.398
CAR071,34.61,0,66.4,2230.0,28.2,1,0,City,442.2,0.24,2.86,184.59,14.428
CAR028,20.56,10,65.1,1923.0,16.1,1,0,City,243.6,0.59,0.82,54.65,7.519
CAR020,21.68,85,87.0,1662.0,17.1,1,1,City,,0.38,1.18,90.91,20.596
CAR076,29.45,20,53.2,1147.0,31.7,1,2,Rural,388.7,0.41,1.69,81.41,15.091
CAR072,23.82,10,34.9,2189.0,28.5,0,0,Rural,271.9,0.54,1.91,66.83,6.962
CAR096,17.91,20,19.9,2219.0,23.5,0,0,City,191.7,0.7,1.41,27.6,4.313
CAR116,43.28,20,51.0,2481.0,27.0,0,1,City,320.9,0.75,1.13,50.57,8.406
CAR113,32.07,0,56.3,1071.0,,1,2,,429.2,0.31,3.97,205.92,20.916
CAR102,33.87,10,79.6,2451.0,17.1,0,2,City,175.5,0.39,0.62,49.21,7.066
CAR188,11.5,10,35.3,2490.0,19.2,1,1,Highway,444.3,0.56,1.29,46.9,5.823
CAR186,38.97,10,31.8,2843.0,22.4,0,0,Highway,294.2,0.84,0.63,17.53,2.088
CAR111,13.74,10,6.9,2010.0,24.9,0,2,City,263.0,0.79,0.39,2.7,0.419
CAR183,24.12,10,50.4,1934.0,30.1,1,1,Rural,445.4,0.29,1.35,64.85,7.416
CAR057,20.04,0,70.3,1359.0,25.6,0,1,City,166.8,0.84,3.42,240.65,19.037999999999997
CAR017,5.12,20,35.9,2207.0,,1,1,City,439.9,0.46,0.42,15.82,2.879
CAR036,6.85,20,69.1,2409.0,39.3,0,2,City,273.8,0.65,0.32,20.05,3.894
CAR164,43.47,10,56.9,1455.0,22.3,0,1,Highway,393.5,0.18,2.73,135.19,12.415
CAR132,11.81,20,44.7,2357.0,31.5,1,2,City,267.9,0.58,2.92,114.03,11.2195
CAR116,2.61,10,66.6,2467.0,28.7,0,0,City,370.0,0.25,0.89,51.49,2.4795
CAR130,8.9,0,48.7,2527.0,37.4,1,1,Highway,130.7,0.24,3.82,190.35,8.455
CAR174,29.63,10,79.2,2141.0,31.0,1,2,City,308.6,0.66,1.55,113.19,18.105
CAR030,29.59,20,39.3,2003.0,26.9,0,2,City,181.2,0.6,4.26,163.1,27.225
CAR152,9.41,20,28.8,2337.0,38.2,0,0,Rural,437.2,0.55,3.22,96.41,8.939499999999999
CAR084,41.19,10,22.0,1633.0,,0,2,Highway,252.8,0.51,1.89,42.73,4.879
CAR019,29.27,20,57.0,2282.0,20.5,0,1,City,154.7,0.74,3.67,206.49,27.8065
CAR143,27.64,10,43.1,3284.0,32.0,1,0,Rural,445.5,0.59,2.85,112.97,15.32
CAR096,33.24,20,69.2,2355.0,34.9,0,2,Rural,427.1,0.33,0.35,22.45,3.41
CAR021,35.38,20,80.1,2712.0,26.7,0,0,City,321.6,0.89,3.83,286.05,33.611000000000004
CAR132,13.89,0,40.9,1936.0,23.5,1,2,City,295.0,0.73,2.24,95.76,12.54
CAR037,11.82,20,26.7,2641.0,19.7,1,1,Highway,283.5,0.58,3.7,103.22,11.229
CAR052,29.68,10,23.7,2929.0,36.2,1,0,City,443.2,0.86,3.86,78.01,11.7
CAR182,40.49,85,65.6,2290.0,37.5,1,2,City,446.1,0.1,2.21,143.01,38.4655
CAR039,35.01,10,54.5,1986.0,24.8,0,1,City,224.1,0.06,1.25,64.35,7.711
CAR066,11.93,10,85.3,2834.0,10.1,0,0,Rural,267.0,0.08,3.41,302.44,11.333499999999999
CAR087,29.92,10,54.0,2553.0,16.8,0,1,Rural,395.5,0.53,0.39,18.11,2.308
CAR148,39.54,10,14.2,2543.0,31.6,1,0,City,204.7,0.58,1.18,16.94,2.077
CAR174,30.68,20,74.8,1371.0,27.4,1,1,City,,0.38,1.98,150.04,24.156
CAR022,14.86,20,34.8,1846.0,30.6,1,2,Highway,159.4,0.47,2.78,99.83,14.116999999999999
CAR044,39.76,20,66.6,2333.0,34.7,0,1,Rural,184.8,0.75,0.6,37.31,5.64
CAR159,44.06,85,17.4,1789.0,24.4,0,1,City,203.8,0.46,4.21,69.12,24.179
CAR098,37.48,10,37.2,1709.0,29.8,1,0,City,208.4,0.3,3.64,132.3,13.978
CAR141,44.3,10,36.9,1423.0,28.8,1,2,Rural,429.8,0.88,2.1,75.12,10.938
CAR002,13.26,20,48.0,2004.0,21.1,0,1,Highway,375.7,0.23,0.23,10.07,1.391
CAR077,41.35,20,30.8,3273.0,23.3,1,1,City,189.8,0.49,2.34,69.3,11.295
CAR028,7.62,0,43.3,1505.0,27.7,1,1,City,135.3,0.49,4.29,170.82,7.239
CAR009,15.63,10,73.9,,44.3,1,1,City,282.2,0.7,2.08,154.69,14.8485
CAR183,6.85,85,99.1,1872.0,16.2,0,1,City,210.9,0.47,3.64,371.94,6.507499999999999
CAR038,16.49,85,78.1,1686.0,26.1,1,1,Highway,420.4,0.62,0.95,63.94,15.665499999999998
CAR082,30.74,10,37.3,2439.0,34.4,0,1,City,,0.4,3.42,122.58,15.705
CAR111,39.33,20,63.5,2621.0,27.8,0,2,Highway,226.6,0.21,0.26,14.39,2.079
CAR126,43.13,20,51.3,1989.0,31.7,1,2,City,132.4,0.76,3.11,143.75,27.155
CAR029,20.88,85,56.5,1807.0,31.1,0,0,City,71.9,0.46,0.51,29.67,9.883
CAR054,30.94,10,36.8,1460.0,13.7,1,0,Highway,210.6,0.17,0.63,23.97,2.164
CAR031,24.4,85,65.9,2188.0,13.4,1,0,Rural,,0.06,1.2,80.36,23.179999999999996
CAR047,12.92,85,68.3,2202.0,22.8,0,2,City,229.0,0.22,1.6,113.27,12.274
CAR028,27.46,20,42.6,2470.0,29.6,1,0,City,305.1,0.53,0.82,32.73,5.469
CAR064,18.29,10,70.3,1735.0,33.1,0,1,City,338.0,0.85,1.52,93.82,11.872
CAR115,19.66,20,52.0,2016.0,22.8,0,0,Rural,219.1,0.88,1.67,84.62,12.441
CAR165,19.79,20,30.4,2924.0,14.7,1,0,City,365.9,0.09,1.3,34.44,5.169
